UID,Player,Tm,MP,PER,Season
1056,Seth Curry\curryse01,SAC,692,13.8,15-16
1057,Shabazz Muhammad\muhamsh01,MIL,117,31,17-18
1057,Shabazz Muhammad\muhamsh01,MIN,1516,14.9,16-17
1057,Shabazz Muhammad\muhamsh01,MIN,1682,15.2,15-16
1057,Shabazz Muhammad\muhamsh01,MIN,290,13.1,13-14
1057,Shabazz Muhammad\muhamsh01,MIN,301,9.3,17-18
1057,Shabazz Muhammad\muhamsh01,MIN,866,19.9,14-15
1058,Shabazz Napier\napiesh01,BRK,983,15.3,18-19
1058,Shabazz Napier\napiesh01,MIA,1012,9.3,14-15
1058,Shabazz Napier\napiesh01,ORL,600,9.6,15-16
1058,Shabazz Napier\napiesh01,POR,1535,14.2,17-18
1058,Shabazz Napier\napiesh01,POR,512,13.6,16-17
1059,Shai Gilgeous-Alexander\gilgesh01,LAC,2174,13.4,18-19
1060,Shake Milton\miltosh01,PHI,268,9.3,18-19
1061,Shane Battier\battish01,HOU,1818,12.9,10-11
1061,Shane Battier\battish01,HOU,2168,11.1,09-10
1061,Shane Battier\battish01,MEM,557,10.6,10-11
1061,Shane Battier\battish01,MIA,1468,8.7,13-14
1061,Shane Battier\battish01,MIA,1499,9.7,11-12
1061,Shane Battier\battish01,MIA,1786,10.7,12-13
1062,Shane Edwards\edwarsh01,CLE,12,-1,13-14
1063,Shane Larkin\larkish01,BOS,775,10.3,17-18
1063,Shane Larkin\larkish01,BRK,1751,13.3,15-16
1063,Shane Larkin\larkish01,DAL,489,8.3,13-14
1063,Shane Larkin\larkish01,NYK,1865,10.9,14-15
1064,Shannon Brown\brownsh01,LAL,1568,13.6,10-11
1064,Shannon Brown\brownsh01,LAL,1700,12.4,09-10
1064,Shannon Brown\brownsh01,MIA,89,4.4,14-15
1064,Shannon Brown\brownsh01,NYK,148,8.4,13-14
1064,Shannon Brown\brownsh01,PHO,1400,13.6,11-12
1064,Shannon Brown\brownsh01,PHO,1402,13.1,12-13
1064,Shannon Brown\brownsh01,SAS,103,-0.5,13-14
1065,Shaquille Harrison\harrish01,CHI,1430,12.4,18-19
1065,Shaquille Harrison\harrish01,PHO,384,15.6,17-18
1066,Shaquille O'Neal*\onealsh01,BOS,752,17.4,10-11
1066,Shaquille O'Neal*\onealsh01,CLE,1240,17.9,09-10
1067,Shaun Livingston\livinsh01,BRK,1974,14.5,13-14
1067,Shaun Livingston\livinsh01,CHA,1261,14.3,10-11
1067,Shaun Livingston\livinsh01,CLE,1135,14.6,12-13
1067,Shaun Livingston\livinsh01,GSW,1129,11.6,17-18
1067,Shaun Livingston\livinsh01,GSW,1345,10.1,16-17
1067,Shaun Livingston\livinsh01,GSW,1468,12.9,14-15
1067,Shaun Livingston\livinsh01,GSW,1520,13.8,15-16
1067,Shaun Livingston\livinsh01,GSW,967,11.7,18-19
1067,Shaun Livingston\livinsh01,MIL,1092,11,11-12
1067,Shaun Livingston\livinsh01,OKC,130,4.7,09-10
1067,Shaun Livingston\livinsh01,WAS,320,7.4,12-13
1067,Shaun Livingston\livinsh01,WAS,666,14.4,09-10
1068,Shavlik Randolph\randosh01,BOS,198,15.9,12-13
1068,Shavlik Randolph\randosh01,BOS,25,11.4,14-15
1068,Shavlik Randolph\randosh01,MIA,47,4.9,09-10
1068,Shavlik Randolph\randosh01,PHO,101,6.1,14-15
1068,Shavlik Randolph\randosh01,PHO,95,7.7,13-14
1068,Shavlik Randolph\randosh01,POR,6,16.5,09-10
1069,Shawn Long\longsh01,PHI,234,24.1,16-17
1070,Shawn Marion\mariosh01,CLE,1101,11,14-15
1070,Shawn Marion\mariosh01,DAL,1919,15,11-12
1070,Shawn Marion\mariosh01,DAL,2010,18,12-13
1070,Shawn Marion\mariosh01,DAL,2253,17,10-11
1070,Shawn Marion\mariosh01,DAL,2385,14.7,09-10
1070,Shawn Marion\mariosh01,DAL,2409,13.7,13-14
1071,Shawne Williams\willish03,DET,163,6.7,14-15
1071,Shawne Williams\willish03,LAL,751,9.5,13-14
1071,Shawne Williams\willish03,MIA,924,11.2,14-15
1071,Shawne Williams\willish03,NJN,514,4.9,11-12
1071,Shawne Williams\willish03,NYK,1323,12.2,10-11
1072,Shayne Whittington\whittsh01,IND,108,20,14-15
1072,Shayne Whittington\whittsh01,IND,41,7.4,15-16
1073,Shelden Williams\willish02,BOS,597,14.1,09-10
1073,Shelden Williams\willish02,DEN,713,11.3,10-11
1073,Shelden Williams\willish02,NJN,1276,11.9,11-12
1073,Shelden Williams\willish02,NYK,198,15.9,10-11
1074,Sheldon Mac\mcclesh01,WAS,287,10.1,16-17
1075,Shelvin Mack\macksh01,ATL,1490,13.2,13-14
1075,Shelvin Mack\macksh01,ATL,179,15.4,15-16
1075,Shelvin Mack\macksh01,ATL,268,12.3,12-13
1075,Shelvin Mack\macksh01,ATL,833,13.2,14-15
1075,Shelvin Mack\macksh01,CHO,42,-6.6,18-19
1075,Shelvin Mack\macksh01,MEM,1204,11,18-19
1075,Shelvin Mack\macksh01,ORL,1365,13.3,17-18
1075,Shelvin Mack\macksh01,PHI,7,-6.4,12-13
1075,Shelvin Mack\macksh01,UTA,1205,10.9,16-17
1075,Shelvin Mack\macksh01,UTA,879,13.2,15-16
1075,Shelvin Mack\macksh01,WAS,141,10.4,12-13
1075,Shelvin Mack\macksh01,WAS,779,11.9,11-12
1076,Sherron Collins\collish01,CHA,66,3.6,10-11
1077,Sim Bhullar\bhullsi01,SAC,3,44.3,14-15
1078,Sindarius Thornwell\thornsi01,LAC,1156,8.2,17-18
1078,Sindarius Thornwell\thornsi01,LAC,313,5.2,18-19
1079,Skal Labissière\labissk01,POR,63,22.6,18-19
1079,Skal Labissière\labissk01,SAC,113,7,18-19
1079,Skal Labissière\labissk01,SAC,1240,14.3,17-18
1079,Skal Labissière\labissk01,SAC,612,16.8,16-17
1080,Solomon Alabi\alabiso01,TOR,122,14.2,11-12
1080,Solomon Alabi\alabiso01,TOR,59,2,10-11
1081,Solomon Hill\hillso01,IND,226,7.6,13-14
1081,Solomon Hill\hillso01,IND,2381,10.2,14-15
1081,Solomon Hill\hillso01,IND,866,12.2,15-16
1081,Solomon Hill\hillso01,NOP,187,4.8,17-18
1081,Solomon Hill\hillso01,NOP,2374,8,16-17
1081,Solomon Hill\hillso01,NOP,878,6.8,18-19
1082,Solomon Jones\jonesso01,IND,528,8.5,10-11
1082,Solomon Jones\jonesso01,IND,675,9.9,09-10
1082,Solomon Jones\jonesso01,LAC,96,5.3,11-12
1082,Solomon Jones\jonesso01,NOH,196,11,11-12
1082,Solomon Jones\jonesso01,NYK,26,-5.7,12-13
1082,Solomon Jones\jonesso01,ORL,85,5.8,13-14
1083,Sonny Weems\weemsso01,PHI,78,0.8,15-16
1083,Sonny Weems\weemsso01,PHO,421,4.3,15-16
1083,Sonny Weems\weemsso01,TOR,1368,12.9,09-10
1083,Sonny Weems\weemsso01,TOR,1413,10.2,10-11
1084,Spencer Dinwiddie\dinwisp01,BRK,1334,12.7,16-17
1084,Spencer Dinwiddie\dinwisp01,BRK,1914,16.3,18-19
1084,Spencer Dinwiddie\dinwisp01,BRK,2306,15.9,17-18
1084,Spencer Dinwiddie\dinwisp01,DET,159,8.9,15-16
1084,Spencer Dinwiddie\dinwisp01,DET,455,10.2,14-15
1085,Spencer Hawes\hawessp01,CHO,1035,12.4,15-16
1085,Spencer Hawes\hawessp01,CHO,626,14.8,16-17
1085,Spencer Hawes\hawessp01,CLE,804,16.6,13-14
1085,Spencer Hawes\hawessp01,LAC,1274,9.8,14-15
1085,Spencer Hawes\hawessp01,MIL,171,18.6,16-17
1085,Spencer Hawes\hawessp01,PHI,1666,15.3,13-14
1085,Spencer Hawes\hawessp01,PHI,1718,12.8,10-11
1085,Spencer Hawes\hawessp01,PHI,2233,16,12-13
1085,Spencer Hawes\hawessp01,PHI,920,18.1,11-12
1085,Spencer Hawes\hawessp01,SAC,1904,13.8,09-10
1086,Stanley Johnson\johnsst04,DET,1371,7.2,16-17
1086,Stanley Johnson\johnsst04,DET,1687,8.7,15-16
1086,Stanley Johnson\johnsst04,DET,1894,9,17-18
1086,Stanley Johnson\johnsst04,DET,961,9.8,18-19
1086,Stanley Johnson\johnsst04,NOP,247,8.9,18-19
1087,Stephen Curry\curryst01,GSW,1631,28.2,17-18
1087,Stephen Curry\curryst01,GSW,2331,24.4,18-19
1087,Stephen Curry\curryst01,GSW,2489,19.4,10-11
1087,Stephen Curry\curryst01,GSW,2613,28,14-15
1087,Stephen Curry\curryst01,GSW,2638,24.6,16-17
1087,Stephen Curry\curryst01,GSW,2700,31.5,15-16
1087,Stephen Curry\curryst01,GSW,2846,24.1,13-14
1087,Stephen Curry\curryst01,GSW,2896,16.3,09-10
1087,Stephen Curry\curryst01,GSW,2983,21.3,12-13
1087,Stephen Curry\curryst01,GSW,732,21.2,11-12
1088,Stephen Graham\grahast01,CHA,804,11.2,09-10
1088,Stephen Graham\grahast01,NJN,959,4.4,10-11
1089,Stephen Jackson\jacksst02,CHA,2405,14.6,10-11
1089,Stephen Jackson\jacksst02,CHA,2829,15.7,09-10
1089,Stephen Jackson\jacksst02,GSW,300,14.5,09-10
1089,Stephen Jackson\jacksst02,LAC,107,0.1,13-14
1089,Stephen Jackson\jacksst02,MIL,712,8.9,11-12
1089,Stephen Jackson\jacksst02,SAS,1075,8,12-13
1089,Stephen Jackson\jacksst02,SAS,500,13.1,11-12
1090,Stephen Zimmerman\zimmest01,ORL,108,7.3,16-17
1091,Sterling Brown\brownst02,MIL,1034,10.9,18-19
1091,Sterling Brown\brownst02,MIL,776,9.1,17-18
1092,Steve Blake\blakest01,DET,986,9.8,15-16
1092,Steve Blake\blakest01,GSW,607,9.4,13-14
1092,Steve Blake\blakest01,LAC,762,12.3,09-10
1092,Steve Blake\blakest01,LAL,1175,11.7,12-13
1092,Steve Blake\blakest01,LAL,1237,8.5,11-12
1092,Steve Blake\blakest01,LAL,1581,7.5,10-11
1092,Steve Blake\blakest01,LAL,891,12.1,13-14
1092,Steve Blake\blakest01,POR,1397,11.2,09-10
1092,Steve Blake\blakest01,POR,1529,9.5,14-15
1093,Steve Nash*\nashst01,LAL,1627,16,12-13
1093,Steve Nash*\nashst01,LAL,313,12.2,13-14
1093,Steve Nash*\nashst01,PHO,1961,20.3,11-12
1093,Steve Nash*\nashst01,PHO,2497,20.8,10-11
1093,Steve Nash*\nashst01,PHO,2660,21.6,09-10
1094,Steve Novak\novakst01,DAL,18,19.6,10-11
1094,Steve Novak\novakst01,LAC,362,8.3,09-10
1094,Steve Novak\novakst01,MIL,20,6.7,15-16
1094,Steve Novak\novakst01,MIL,22,1.3,16-17
1094,Steve Novak\novakst01,NYK,1020,15.9,11-12
1094,Steve Novak\novakst01,NYK,1641,11.3,12-13
1094,Steve Novak\novakst01,OKC,24,20.8,15-16
1094,Steve Novak\novakst01,OKC,88,1.3,14-15
1094,Steve Novak\novakst01,SAS,197,17.7,10-11
1094,Steve Novak\novakst01,TOR,540,11.1,13-14
1094,Steve Novak\novakst01,UTA,109,14.5,14-15
1095,Steven Adams\adamsst01,OKC,1197,11.2,13-14
1095,Steven Adams\adamsst01,OKC,1771,14.1,14-15
1095,Steven Adams\adamsst01,OKC,2014,15.5,15-16
1095,Steven Adams\adamsst01,OKC,2389,16.5,16-17
1095,Steven Adams\adamsst01,OKC,2487,20.6,17-18
1095,Steven Adams\adamsst01,OKC,2669,18.5,18-19
1096,Steven Hunter\huntest01,MEM,158,11.6,09-10
1097,Sundiata Gaines\gainesu01,MIN,65,4.9,10-11
1097,Sundiata Gaines\gainesu01,NJN,146,15.3,10-11
1097,Sundiata Gaines\gainesu01,NJN,793,15,11-12
1097,Sundiata Gaines\gainesu01,TOR,90,9.3,10-11
1097,Sundiata Gaines\gainesu01,UTA,217,17.3,09-10
1098,Sviatoslav Mykhailiuk\mykhasv01,DET,20,9.8,18-19
1098,Sviatoslav Mykhailiuk\mykhasv01,LAL,420,5.8,18-19
1099,T.J. Ford\fordtj01,IND,1189,13.4,09-10
1099,T.J. Ford\fordtj01,IND,773,9.9,10-11
1099,T.J. Ford\fordtj01,SAS,191,11,11-12
1100,T.J. Leaf\leaftj01,IND,459,10.7,17-18
1100,T.J. Leaf\leaftj01,IND,522,16.9,18-19
1101,T.J. McConnell\mccontj01,PHI,1470,13.4,18-19
1101,T.J. McConnell\mccontj01,PHI,1606,14.5,15-16
1101,T.J. McConnell\mccontj01,PHI,1706,12.5,17-18
1101,T.J. McConnell\mccontj01,PHI,2133,13.7,16-17
1102,T.J. Warren\warretj01,PHO,1070,15.7,15-16
1102,T.J. Warren\warretj01,PHO,1360,16.3,18-19
1102,T.J. Warren\warretj01,PHO,2048,15.6,16-17
1102,T.J. Warren\warretj01,PHO,2142,17.6,17-18
1102,T.J. Warren\warretj01,PHO,614,14,14-15
1103,Tahjere McCall\mccalta01,BRK,8,9.6,18-19
1104,Taj Gibson\gibsota01,CHI,1284,16.9,11-12
1104,Taj Gibson\gibsota01,CHI,1459,14.4,12-13
1104,Taj Gibson\gibsota01,CHI,1502,15.4,16-17
1104,Taj Gibson\gibsota01,CHI,1692,16.1,14-15
1104,Taj Gibson\gibsota01,CHI,1742,14.3,10-11
1104,Taj Gibson\gibsota01,CHI,1936,15.7,15-16
1104,Taj Gibson\gibsota01,CHI,2204,13.8,09-10
1104,Taj Gibson\gibsota01,CHI,2351,16,13-14
1104,Taj Gibson\gibsota01,MIN,1686,17.8,18-19
1104,Taj Gibson\gibsota01,MIN,2726,15.4,17-18
1104,Taj Gibson\gibsota01,OKC,487,13.8,16-17
1105,Tarik Black\blackta01,HOU,393,11.6,14-15
1105,Tarik Black\blackta01,HOU,536,14.3,17-18
1105,Tarik Black\blackta01,LAL,1091,15,16-17
1105,Tarik Black\blackta01,LAL,496,12.3,15-16
1105,Tarik Black\blackta01,LAL,803,16.3,14-15
1106,Taurean Waller-Prince\princta02,ATL,1552,11.9,18-19
1106,Taurean Waller-Prince\princta02,ATL,2464,12.8,17-18
1106,Taurean Waller-Prince\princta02,ATL,981,9.8,16-17
1107,Taylor Griffin\griffta01,PHO,32,5.2,09-10
1108,Tayshaun Prince\princta01,BOS,198,16.9,14-15
1108,Tayshaun Prince\princta01,DET,1457,12.5,12-13
1108,Tayshaun Prince\princta01,DET,1664,16,09-10
1108,Tayshaun Prince\princta01,DET,2087,12.8,11-12
1108,Tayshaun Prince\princta01,DET,2562,15.1,10-11
1108,Tayshaun Prince\princta01,DET,571,11.8,14-15
1108,Tayshaun Prince\princta01,MEM,1174,10.2,12-13
1108,Tayshaun Prince\princta01,MEM,1948,8.2,13-14
1108,Tayshaun Prince\princta01,MEM,628,10.6,14-15
1108,Tayshaun Prince\princta01,MIN,1462,6.3,15-16
1109,Terrance Ferguson\fergute01,OKC,1931,6.4,18-19
1109,Terrance Ferguson\fergute01,OKC,763,7.4,17-18
1110,Terrel Harris\harrite01,MIA,29,7.2,12-13
1110,Terrel Harris\harrite01,MIA,318,6.7,11-12
1110,Terrel Harris\harrite01,NOH,108,-6.8,12-13
1111,Terrence Jones\joneste01,HOU,1044,13.5,15-16
1111,Terrence Jones\joneste01,HOU,2078,19.1,13-14
1111,Terrence Jones\joneste01,HOU,276,17.1,12-13
1111,Terrence Jones\joneste01,HOU,5,-15.8,18-19
1111,Terrence Jones\joneste01,HOU,889,18.3,14-15
1111,Terrence Jones\joneste01,MIL,6,1.5,16-17
1111,Terrence Jones\joneste01,NOP,1264,16.2,16-17
1112,Terrence Ross\rosste01,ORL,2150,15.4,18-19
1112,Terrence Ross\rosste01,ORL,600,9.9,17-18
1112,Terrence Ross\rosste01,ORL,748,11.1,16-17
1112,Terrence Ross\rosste01,TOR,1207,14.9,16-17
1112,Terrence Ross\rosste01,TOR,1239,10.4,12-13
1112,Terrence Ross\rosste01,TOR,1747,12.9,15-16
1112,Terrence Ross\rosste01,TOR,2092,11.2,14-15
1112,Terrence Ross\rosste01,TOR,2159,12,13-14
1113,Terrence Williams\willite01,BOS,318,12.3,12-13
1113,Terrence Williams\willite01,HOU,181,6.2,11-12
1113,Terrence Williams\willite01,HOU,84,8.6,10-11
1113,Terrence Williams\willite01,NJN,1764,11.5,09-10
1113,Terrence Williams\willite01,NJN,206,6.2,10-11
1113,Terrence Williams\willite01,SAC,369,16.5,11-12
1114,Terry Rozier\roziete01,BOS,1263,10.9,16-17
1114,Terry Rozier\roziete01,BOS,1791,12.9,18-19
1114,Terry Rozier\roziete01,BOS,2068,15.1,17-18
1114,Terry Rozier\roziete01,BOS,311,5,15-16
1115,Thabo Sefolosha\sefolth01,ATL,1596,11.9,16-17
1115,Thabo Sefolosha\sefolth01,ATL,1758,12.4,15-16
1115,Thabo Sefolosha\sefolth01,ATL,976,13.8,14-15
1115,Thabo Sefolosha\sefolth01,OKC,1584,10.4,13-14
1115,Thabo Sefolosha\sefolth01,OKC,2049,10.4,10-11
1115,Thabo Sefolosha\sefolth01,OKC,2229,12.8,12-13
1115,Thabo Sefolosha\sefolth01,OKC,2348,9.8,09-10
1115,Thabo Sefolosha\sefolth01,OKC,914,9.8,11-12
1115,Thabo Sefolosha\sefolth01,UTA,609,12.1,18-19
1115,Thabo Sefolosha\sefolth01,UTA,806,15.8,17-18
1116,Thaddeus Young\youngth01,BRK,2407,17.5,15-16
1116,Thaddeus Young\youngth01,BRK,829,17.1,14-15
1116,Thaddeus Young\youngth01,IND,2237,14.9,16-17
1116,Thaddeus Young\youngth01,IND,2489,16.2,18-19
1116,Thaddeus Young\youngth01,IND,2607,14.8,17-18
1116,Thaddeus Young\youngth01,MIN,1605,15,14-15
1116,Thaddeus Young\youngth01,PHI,1755,18.9,11-12
1116,Thaddeus Young\youngth01,PHI,2135,18.4,10-11
1116,Thaddeus Young\youngth01,PHI,2145,14,09-10
1116,Thaddeus Young\youngth01,PHI,2629,18.2,12-13
1116,Thaddeus Young\youngth01,PHI,2718,16.6,13-14
1117,Thanasis Antetokounmpo\antetth01,NYK,6,32.9,15-16
1118,Theo Pinson\pinsoth01,BRK,211,8.1,18-19
1119,Theo Ratliff\ratlith01,CHA,624,11,09-10
1119,Theo Ratliff\ratlith01,LAL,71,4.4,10-11
1119,Theo Ratliff\ratlith01,SAS,183,7.8,09-10
1120,Thomas Bryant\bryanth01,LAL,72,9.9,17-18
1120,Thomas Bryant\bryanth01,WAS,1496,21,18-19
1121,Thomas Robinson\robinth01,BRK,917,14.5,15-16
1121,Thomas Robinson\robinth01,HOU,247,12,12-13
1121,Thomas Robinson\robinth01,LAL,560,17.3,16-17
1121,Thomas Robinson\robinth01,PHI,407,19.3,14-15
1121,Thomas Robinson\robinth01,POR,391,11,14-15
1121,Thomas Robinson\robinth01,POR,873,14.1,13-14
1121,Thomas Robinson\robinth01,SAC,809,10.6,12-13
1122,Thomas Welsh\welshth01,DEN,36,16.1,18-19
1123,Thon Maker\makerth01,DET,563,10.2,18-19
1123,Thon Maker\makerth01,MIL,1238,10.2,17-18
1123,Thon Maker\makerth01,MIL,409,12.9,18-19
1123,Thon Maker\makerth01,MIL,562,14,16-17
1124,Tiago Splitter\splitti01,ATL,579,13.7,15-16
1124,Tiago Splitter\splitti01,PHI,76,15,16-17
1124,Tiago Splitter\splitti01,SAS,1030,18.9,14-15
1124,Tiago Splitter\splitti01,SAS,1121,20.5,11-12
1124,Tiago Splitter\splitti01,SAS,1271,16.5,13-14
1124,Tiago Splitter\splitti01,SAS,1997,18.7,12-13
1124,Tiago Splitter\splitti01,SAS,738,16,10-11
1125,Tibor Pleiß\pleisti01,UTA,82,3.5,15-16
1126,Tim Duncan\duncati01,SAS,1536,16.9,15-16
1126,Tim Duncan\duncati01,SAS,1634,22.5,11-12
1126,Tim Duncan\duncati01,SAS,2078,24.4,12-13
1126,Tim Duncan\duncati01,SAS,2156,21.9,10-11
1126,Tim Duncan\duncati01,SAS,2158,21.3,13-14
1126,Tim Duncan\duncati01,SAS,2227,22.6,14-15
1126,Tim Duncan\duncati01,SAS,2438,24.7,09-10
1127,Tim Frazier\fraziti01,MIL,211,11.8,18-19
1127,Tim Frazier\fraziti01,NOP,1525,12.4,16-17
1127,Tim Frazier\fraziti01,NOP,469,19.1,15-16
1127,Tim Frazier\fraziti01,NOP,909,11.6,18-19
1127,Tim Frazier\fraziti01,PHI,171,5.9,14-15
1127,Tim Frazier\fraziti01,POR,272,4.7,15-16
1127,Tim Frazier\fraziti01,POR,68,13.7,14-15
1127,Tim Frazier\fraziti01,WAS,838,11.3,17-18
1128,Tim Hardaway\hardati02,ATL,2154,15.2,16-17
1128,Tim Hardaway\hardati02,ATL,864,11.7,15-16
1128,Tim Hardaway\hardati02,DAL,558,11.6,18-19
1128,Tim Hardaway\hardati02,NYK,1499,14.4,18-19
1128,Tim Hardaway\hardati02,NYK,1681,12.1,14-15
1128,Tim Hardaway\hardati02,NYK,1875,12.7,13-14
1128,Tim Hardaway\hardati02,NYK,1885,14.4,17-18
1129,Tim Ohlbrecht\ohlbrti01,HOU,12,-6.1,12-13
1130,Tim Quarterman\quartti01,HOU,13,2.9,17-18
1130,Tim Quarterman\quartti01,POR,80,10.2,16-17
1131,Tim Thomas\thomati01,DAL,285,15.1,09-10
1132,Timofey Mozgov\mozgoti01,BRK,359,12.3,17-18
1132,Timofey Mozgov\mozgoti01,CLE,1148,18.7,14-15
1132,Timofey Mozgov\mozgoti01,CLE,1326,14.6,15-16
1132,Timofey Mozgov\mozgoti01,DEN,1770,16.7,13-14
1132,Timofey Mozgov\mozgoti01,DEN,366,12.3,12-13
1132,Timofey Mozgov\mozgoti01,DEN,66,14.4,10-11
1132,Timofey Mozgov\mozgoti01,DEN,687,13.2,11-12
1132,Timofey Mozgov\mozgoti01,DEN,897,13.8,14-15
1132,Timofey Mozgov\mozgoti01,LAL,1104,12.3,16-17
1132,Timofey Mozgov\mozgoti01,NYK,458,10.3,10-11
1133,Timothé Luwawu-Cabarrot\luwawti01,CHI,546,9,18-19
1133,Timothé Luwawu-Cabarrot\luwawti01,OKC,123,3.4,18-19
1133,Timothé Luwawu-Cabarrot\luwawti01,PHI,1190,8.5,16-17
1133,Timothé Luwawu-Cabarrot\luwawti01,PHI,807,7,17-18
1134,Tobias Harris\harrito02,DET,1563,16.7,17-18
1134,Tobias Harris\harrito02,DET,2567,16.9,16-17
1134,Tobias Harris\harrito02,DET,903,18.2,15-16
1134,Tobias Harris\harrito02,LAC,1105,17.7,17-18
1134,Tobias Harris\harrito02,LAC,1903,18.2,18-19
1134,Tobias Harris\harrito02,MIL,325,13,12-13
1134,Tobias Harris\harrito02,MIL,479,14.2,11-12
1134,Tobias Harris\harrito02,ORL,1610,15,15-16
1134,Tobias Harris\harrito02,ORL,1850,16.5,13-14
1134,Tobias Harris\harrito02,ORL,2369,16.7,14-15
1134,Tobias Harris\harrito02,ORL,974,17,12-13
1134,Tobias Harris\harrito02,PHI,944,15.3,18-19
1135,Tomáš Satoranský\satorto01,WAS,1643,15.4,17-18
1135,Tomáš Satoranský\satorto01,WAS,2164,14.1,18-19
1135,Tomáš Satoranský\satorto01,WAS,719,8.5,16-17
1136,Toney Douglas\douglto01,GSW,265,6.5,13-14
1136,Toney Douglas\douglto01,HOU,913,12.3,12-13
1136,Toney Douglas\douglto01,MEM,394,10.6,16-17
1136,Toney Douglas\douglto01,MIA,410,10.9,13-14
1136,Toney Douglas\douglto01,NOP,1262,14.7,15-16
1136,Toney Douglas\douglto01,NOP,177,11.2,14-15
1136,Toney Douglas\douglto01,NYK,1087,14.9,09-10
1136,Toney Douglas\douglto01,NYK,1971,15.2,10-11
1136,Toney Douglas\douglto01,NYK,656,7.1,11-12
1136,Toney Douglas\douglto01,SAC,376,16,12-13
1137,Tony Allen\allento01,BOS,889,14.2,09-10
1137,Tony Allen\allento01,MEM,1278,15.6,13-14
1137,Tony Allen\allento01,MEM,1494,18.3,10-11
1137,Tony Allen\allento01,MEM,1525,15.7,11-12
1137,Tony Allen\allento01,MEM,1620,12.9,15-16
1137,Tony Allen\allento01,MEM,1648,14.6,14-15
1137,Tony Allen\allento01,MEM,1914,13.3,16-17
1137,Tony Allen\allento01,MEM,2109,13.2,12-13
1137,Tony Allen\allento01,NOP,273,8.7,17-18
1138,Tony Battie\battito01,NJN,134,6.1,09-10
1138,Tony Battie\battito01,PHI,295,7.3,11-12
1138,Tony Battie\battito01,PHI,377,9.5,10-11
1139,Tony Bradley\bradlto01,UTA,29,9.5,17-18
1139,Tony Bradley\bradlto01,UTA,36,19.6,18-19
1140,Tony Mitchell\mitchto02,DET,79,18.1,13-14
1141,Tony Mitchell\mitchto03,MIL,10,30.9,13-14
1142,Tony Parker\parketo01,CHO,1003,15.3,18-19
1142,Tony Parker\parketo01,SAS,1071,12.7,17-18
1142,Tony Parker\parketo01,SAS,1587,13,16-17
1142,Tony Parker\parketo01,SAS,1728,16.4,09-10
1142,Tony Parker\parketo01,SAS,1923,22,11-12
1142,Tony Parker\parketo01,SAS,1953,15.9,14-15
1142,Tony Parker\parketo01,SAS,1980,16.2,15-16
1142,Tony Parker\parketo01,SAS,1997,18.9,13-14
1142,Tony Parker\parketo01,SAS,2174,23,12-13
1142,Tony Parker\parketo01,SAS,2528,20.4,10-11
1143,Tony Snell\snellto01,CHI,1231,8,13-14
1143,Tony Snell\snellto01,CHI,1301,6.4,15-16
1143,Tony Snell\snellto01,CHI,1412,10.2,14-15
1143,Tony Snell\snellto01,MIL,1304,10.7,18-19
1143,Tony Snell\snellto01,MIL,2053,8.5,17-18
1143,Tony Snell\snellto01,MIL,2336,9.7,16-17
1144,Tony Wroten\wroteto01,MEM,272,9.3,12-13
1144,Tony Wroten\wroteto01,PHI,144,1.8,15-16
1144,Tony Wroten\wroteto01,PHI,1765,12.9,13-14
1144,Tony Wroten\wroteto01,PHI,895,14.9,14-15
1145,Tornike Shengelia\shengto01,BRK,137,3.3,13-14
1145,Tornike Shengelia\shengto01,BRK,93,8.5,12-13
1145,Tornike Shengelia\shengto01,CHI,17,9,13-14
1146,Torrey Craig\craigto01,DEN,1503,10.4,18-19
1146,Torrey Craig\craigto01,DEN,629,9.8,17-18
1147,Toure' Murry\murryto01,NYK,373,11.1,13-14
1147,Toure' Murry\murryto01,UTA,1,-41.7,14-15
1147,Toure' Murry\murryto01,WAS,17,3.6,14-15
1148,Tracy McGrady*\mcgratr01,ATL,837,13.6,11-12
1148,Tracy McGrady*\mcgratr01,DET,1686,14.9,10-11
1148,Tracy McGrady*\mcgratr01,HOU,46,12.4,09-10
1148,Tracy McGrady*\mcgratr01,NYK,627,12.2,09-10
1149,Trae Young\youngtr01,ATL,2503,17,18-19
1150,Travis Diener\dienetr01,IND,25,7.9,09-10
1150,Travis Diener\dienetr01,POR,26,7.3,09-10
1151,Travis Leslie\leslitr01,LAC,45,14.6,11-12
1152,Travis Outlaw\outlatr01,LAC,499,12.6,09-10
1152,Travis Outlaw\outlatr01,NJN,2358,8.8,10-11
1152,Travis Outlaw\outlatr01,POR,231,14.8,09-10
1152,Travis Outlaw\outlatr01,SAC,1065,10.4,13-14
1152,Travis Outlaw\outlatr01,SAC,444,13,12-13
1152,Travis Outlaw\outlatr01,SAC,500,9.6,11-12
1153,Travis Wear\weartr01,LAL,228,6.9,17-18
1153,Travis Wear\weartr01,NYK,672,8.5,14-15
1154,Trenton Hassell\hassetr01,NJN,1106,6.5,09-10
1155,Treveon Graham\grahatr01,BRK,715,6.1,18-19
1155,Treveon Graham\grahatr01,CHO,1050,9,17-18
1155,Treveon Graham\grahatr01,CHO,189,10.6,16-17
1156,Trevon Duval\duvaltr01,MIL,6,38.3,18-19
1157,Trevor Ariza\arizatr01,HOU,2269,11.8,17-18
1157,Trevor Ariza\arizatr01,HOU,2629,13.3,09-10
